date,region,scenario,avg_price_usd_mwh,total_demand_mwh,energy_cost_usd_mwh,congestion_cost_usd_mwh,losses_cost_usd_mwh,renewable_share_pct,curtailment_mwh,hdd,cdd,dart_spread_usd_mwh,natgas_monthly
2023-07-07,CAISO,Baseline,36.84,105380.48099362326,33.67,2.45,0.73,41.8,27337.39383878424,0.0,11.292273475657904,1.93,2.824
2023-07-08,CAISO,Baseline,37.48,97939.36387395227,33.1,2.59,1.79,41.3,14207.900661763328,0.0,10.963963887387127,-1.01,2.824
2023-07-09,CAISO,Baseline,34.88,114434.50894847917,31.63,2.45,0.8,41.3,7194.747362816426,0.0,10.328729047274262,-0.0,2.824
2023-07-10,CAISO,Baseline,38.52,105890.13354563412,35.85,1.27,1.4,41.7,15966.71706438703,0.0,6.074459946864039,1.72,2.824
2023-07-11,CAISO,Baseline,36.63,99317.39526664322,32.09,3.1,1.45,40.9,25199.600647960517,0.0,6.064077792646216,0.31,2.824
2023-07-12,CAISO,Baseline,38.85,107613.07423060866,33.87,3.26,1.72,41.9,22255.45464021868,0.0,9.73715203363112,1.54,2.824
2023-07-13,CAISO,Baseline,39.82,108298.85230675538,35.48,2.9,1.44,41.5,26694.83343067861,0.0,9.448999124410971,0.59,2.824
2023-07-14,CAISO,Baseline,39.57,110474.12283657923,35.65,2.52,1.4,41.3,10512.359235196904,0.0,11.333710638336196,0.97,2.824
2023-07-15,CAISO,Baseline,36.92,111609.24712933204,35.53,0.21,1.18,41.9,6097.976640705306,0.0,8.06626077841116,0.96,2.824
2023-07-16,CAISO,Baseline,37.59,101644.09254121334,34.22,2.17,1.2,41.9,10733.427429627834,0.0,7.425672906762355,-0.12,2.824
2023-07-17,CAISO,Baseline,35.23,97110.30778104148,31.36,2.43,1.44,41.3,29164.475478624838,0.0,12.542607916637191,-0.1,2.824
2023-07-18,CAISO,Baseline,34.76,105030.79228350004,32.97,1.04,0.74,40.6,8285.33199058031,0.0,9.267369389538171,1.63,2.824
2023-07-19,CAISO,Baseline,39.7,116662.79198762562,35.99,2.56,1.15,41.1,15006.00745956585,0.0,11.492317582904914,1.94,2.824
2023-07-20,CAISO,Baseline,37.86,105733.96415722795,34.56,2.08,1.21,41.0,24224.389802163958,0.0,8.950298174132218,-0.22,2.824
2023-07-21,CAISO,Baseline,33.52,96097.13662236076,31.64,0.72,1.16,40.6,8819.282823713696,0.0,12.634186062073951,1.46,2.824
2023-07-22,CAISO,Baseline,36.44,101896.63016873028,32.21,2.79,1.44,42.3,14044.182786295332,0.0,8.461504308729033,-0.59,2.824
2023-07-23,CAISO,Baseline,37.89,102237.47616813997,34.74,1.43,1.71,41.6,29806.168903252354,0.0,6.551071195921235,0.57,2.824
2023-07-24,CAISO,Baseline,36.58,101347.31305773374,33.32,1.99,1.27,41.7,12809.146366844487,0.0,11.209177997353098,0.17,2.824
2023-07-25,CAISO,Baseline,39.36,103740.90038081928,35.68,2.77,0.91,41.4,12293.588560457412,0.0,8.164749172096588,0.91,2.824
2023-07-26,CAISO,Baseline,36.16,98564.72687748486,32.49,2.32,1.35,41.8,11568.167195895321,0.0,8.793362958580843,1.02,2.824
2023-07-27,CAISO,Baseline,36.99,104600.62450651149,33.31,2.25,1.43,42.3,21928.72438273444,0.0,10.001188881164609,-1.17,2.824
2023-07-28,CAISO,Baseline,40.36,113638.75111270342,35.07,3.5,1.8,40.7,16516.797318077264,0.0,8.217115599354411,-0.2,2.824
2023-07-29,CAISO,Baseline,38.86,108964.22476644198,34.44,3.52,0.89,41.4,26931.707176644144,0.0,8.495385235495029,-0.13,2.824
2023-07-30,CAISO,Baseline,37.24,110135.91445520331,33.69,1.46,2.08,41.2,24545.32091765294,0.0,9.36795222504606,1.77,2.824
2023-07-31,CAISO,Baseline,36.04,95286.92264827114,32.51,2.97,0.56,40.7,29899.117319355955,0.0,10.001175053816645,-0.84,2.824
2023-08-01,CAISO,Baseline,37.68,107501.21404309984,34.93,1.39,1.37,42.5,9331.22888451391,0.0,8.795320635577,-0.39,2.565
2023-08-02,CAISO,Baseline,35.89,101234.2089645163,32.94,2.21,0.74,41.6,12161.182240007543,0.0,11.025061056344502,-0.87,2.565
2023-08-03,CAISO,Baseline,41.73,117769.06476084373,38.36,2.43,0.94,40.6,24840.33666862453,0.0,9.566427255264067,1.08,2.565
2023-08-04,CAISO,Baseline,36.48,104861.98891547331,33.05,2.47,0.96,40.9,18701.203058740077,0.0,11.563439571050058,0.08,2.565
2023-08-05,CAISO,Baseline,39.47,102697.42814969302,35.26,2.93,1.28,42.8,25774.760248522558,0.0,6.868159520575219,2.32,2.565
2023-08-06,CAISO,Baseline,36.65,101326.77675655232,33.09,2.05,1.51,42.1,19013.64551203505,0.0,6.907720396770422,0.36,2.565
2023-08-07,CAISO,Baseline,35.28,104429.05075663059,31.64,2.62,1.01,42.0,14619.941200553707,0.0,5.9863896831411125,-0.64,2.565
2023-08-08,CAISO,Baseline,41.81,111927.34782369141,37.82,2.34,1.65,41.9,17609.499592776185,0.0,6.40159634591657,1.94,2.565
2023-08-09,CAISO,Baseline,35.19,96826.08023673588,32.16,1.74,1.29,42.1,21542.333746487137,0.0,7.478518083812666,1.0,2.565
2023-08-10,CAISO,Baseline,37.36,115858.8319599824,34.55,1.34,1.48,41.9,14184.01629702609,0.0,7.128239485013417,-0.1,2.565
2023-08-11,CAISO,Baseline,39.57,109075.8068377913,35.62,2.95,1.0,40.9,28887.27155388388,0.0,6.4235744634736385,1.41,2.565
2023-08-12,CAISO,Baseline,35.62,96992.1332935043,33.33,0.9,1.39,41.0,11791.074435186885,0.0,8.208964499391598,1.56,2.565
2023-08-13,CAISO,Baseline,35.22,98896.79601113741,33.12,0.87,1.23,40.8,30100.077495202073,0.0,6.511204427911451,0.25,2.565
2023-08-14,CAISO,Baseline,37.11,99340.08509936751,33.1,3.05,0.96,41.7,9605.633756001247,0.0,5.33710590480764,0.93,2.565
2023-08-15,CAISO,Baseline,37.41,101638.79318245495,34.95,1.07,1.39,41.5,20746.998717501767,0.0,5.6114504734598505,1.85,2.565
2023-08-16,CAISO,Baseline,37.41,113974.766358489,35.33,1.04,1.03,42.2,16750.511635490227,0.0,6.0945843574136305,1.22,2.565
2023-08-17,CAISO,Baseline,39.69,108691.3366584336,37.09,1.72,0.88,41.0,23417.718541819286,0.0,6.441187934491708,2.02,2.565
2023-08-18,CAISO,Baseline,37.95,105281.75642002058,34.4,1.8,1.75,40.8,24161.112985376563,0.0,6.691159633790477,1.49,2.565
2023-08-19,CAISO,Baseline,34.38,105655.146788241,31.22,1.89,1.27,41.3,20299.869593154886,0.0,5.688810283514869,-0.61,2.565
2023-08-20,CAISO,Baseline,36.84,96719.92730281637,33.01,2.39,1.44,41.2,25742.195436446807,0.0,6.75645065144305,0.98,2.565
2023-08-21,CAISO,Baseline,36.39,97911.55671948066,32.86,2.49,1.05,41.4,8147.595197099467,0.0,6.174621738420832,0.35,2.565
2023-08-22,CAISO,Baseline,33.76,90184.73103841498,30.61,1.63,1.52,41.2,16473.102939567772,0.0,3.102629999296859,-0.48,2.565
2023-08-23,CAISO,Baseline,35.8,103526.21798240757,33.23,1.38,1.19,41.6,25132.21382847108,0.0,3.3574934142461714,-0.32,2.565
2023-08-24,CAISO,Baseline,35.48,94059.55821589625,32.84,1.45,1.19,41.3,25411.0359761298,0.0,2.0709597177939116,-1.36,2.565
2023-08-25,CAISO,Baseline,36.81,107882.17225494866,35.11,0.58,1.12,41.5,22818.98958654633,0.0,7.087696934101984,1.36,2.565
2023-08-26,CAISO,Baseline,36.56,99176.65313342135,34.25,1.7,0.61,41.8,20879.233682552862,0.0,0.9486129204890226,0.04,2.565
2023-08-27,CAISO,Baseline,37.37,101000.00573154287,34.91,1.19,1.27,41.4,11515.417029981107,0.0,7.388997344178986,-0.57,2.565
2023-08-28,CAISO,Baseline,37.31,104742.37470518384,34.56,1.84,0.9,41.2,27431.689372226483,0.0,2.4220121431250874,0.0,2.565
2023-08-29,CAISO,Baseline,37.55,105434.08765171384,34.73,1.88,0.95,40.7,25753.129215148663,0.0,2.0410873902777524,-0.35,2.565
2023-08-30,CAISO,Baseline,35.29,97013.2424145108,32.71,1.6,0.98,41.1,10975.536998762136,0.0,0.6659599822707882,0.46,2.565
2023-08-31,CAISO,Baseline,36.29,98485.96390952861,32.62,2.43,1.24,41.0,20076.83662195133,2.349702902626145,0.0,-1.58,2.565
2023-09-01,CAISO,Baseline,35.45,102348.32527974487,33.46,0.88,1.11,41.0,15572.012389401332,0.0,2.397212908106134,0.77,2.837
2023-09-02,CAISO,Baseline,38.37,110724.8132884745,34.24,2.73,1.41,40.9,7547.818360707562,0.0,1.3812430280880683,2.4,2.837
2023-09-03,CAISO,Baseline,36.33,96977.38016782106,32.89,2.68,0.76,40.6,14408.843070417739,0.0,2.2361138341416407,-0.62,2.837
2023-09-04,CAISO,Baseline,36.64,112177.7969008393,33.33,1.81,1.5,40.9,7334.581664840153,0.0,3.3610172254584825,0.07,2.837
2023-09-05,CAISO,Baseline,38.06,101456.26690498271,33.19,3.78,1.09,41.4,27143.785734813202,0.0,2.116849642614497,1.4,2.837
2023-09-06,CAISO,Baseline,39.19,114048.68361413213,37.0,1.24,0.95,41.7,14580.989461150983,0.333161570558822,0.0,-0.08,2.837
2023-09-07,CAISO,Baseline,33.82,101353.91810684184,31.53,1.15,1.13,40.3,25521.025875702475,0.0,4.252427046637624,0.65,2.837
2023-09-08,CAISO,Baseline,37.81,103167.62048065453,34.76,2.35,0.7,41.3,20366.241577501514,0.0,1.942278930833325,-0.41,2.837
2023-09-09,CAISO,Baseline,38.29,102788.65176903566,36.19,0.73,1.37,40.8,7654.412415539417,0.0,0.5833089051323803,0.45,2.837
2023-09-10,CAISO,Baseline,38.64,114938.39146070885,36.23,0.89,1.52,41.4,13566.689642393163,0.19248701564913517,0.0,0.05,2.837
2023-09-11,CAISO,Baseline,35.34,94157.4086809059,31.05,3.11,1.18,40.8,17016.397475264577,0.587773486854676,0.0,0.01,2.837
2023-09-12,CAISO,Baseline,35.0,98964.43956136535,32.4,2.15,0.45,41.2,30831.63276819366,3.226198557531026,0.0,-0.12,2.837
2023-09-13,CAISO,Baseline,35.82,100721.70137669054,32.21,2.27,1.35,40.8,26737.097624360165,0.0,0.83126491436769,0.33,2.837
2023-09-14,CAISO,Baseline,37.71,110028.24522151977,34.5,1.49,1.72,40.4,15629.517920795612,0.0,0.49238702371474474,-0.33,2.837
2023-09-15,CAISO,Baseline,36.02,93231.7000332363,33.16,2.13,0.73,41.0,17915.96207880107,1.1091266593003049,0.0,0.9,2.837
2023-09-16,CAISO,Baseline,40.49,113037.91473933171,36.66,2.56,1.27,40.7,16144.213571278791,0.32181067843184863,0.0,0.3,2.837
2023-09-17,CAISO,Baseline,34.7,106182.85282598306,31.37,2.66,0.67,40.9,14927.492355961595,1.276088341062323,0.0,0.33,2.837
2023-09-18,CAISO,Baseline,37.89,105671.13276281446,33.39,2.81,1.69,41.0,28852.50035098901,0.0,0.7774061640871786,1.63,2.837
2023-09-19,CAISO,Baseline,36.69,96568.38586569503,33.73,1.86,1.1,40.6,7005.26253756274,3.3764523805573603,0.0,2.03,2.837
2023-09-20,CAISO,Baseline,39.0,113149.61897865383,36.01,1.84,1.16,40.8,6418.203211515176,0.0,0.3795780872513319,1.28,2.837
2023-09-21,CAISO,Baseline,35.55,96814.32123724207,31.97,2.4,1.18,41.6,28925.226074807164,1.6567171824242237,0.0,-1.19,2.837
2023-09-22,CAISO,Baseline,34.66,86650.69320006004,31.17,2.5,0.99,41.0,16287.747468671814,0.39251890806060175,0.0,-0.16,2.837
2023-09-23,CAISO,Baseline,35.48,101456.01205532117,32.33,2.66,0.49,40.7,10261.668651997883,3.5152530408320057,0.0,0.81,2.837
2023-09-24,CAISO,Baseline,35.25,96662.69216848306,31.83,2.25,1.17,40.5,23855.747583007404,3.149411855907088,0.0,0.13,2.837
2023-09-25,CAISO,Baseline,34.83,99330.62780563768,31.24,2.73,0.86,41.3,10257.532603607337,3.111276910370716,0.0,1.07,2.837
2023-09-26,CAISO,Baseline,40.94,110826.64174490776,36.28,3.58,1.08,40.4,16148.434135211586,4.131001216762238,0.0,1.28,2.837
2023-09-27,CAISO,Baseline,40.21,109520.26984986522,35.63,3.3,1.29,41.1,8234.125782742523,4.339342201574954,0.0,1.23,2.837
2023-09-28,CAISO,Baseline,40.58,104663.04490094817,35.82,3.34,1.42,41.6,23366.28293007837,1.506291620970302,0.0,2.35,2.837
2023-09-29,CAISO,Baseline,39.2,105832.35468094624,34.93,2.98,1.3,40.3,17405.270804376916,5.192912117861033,0.0,0.27,2.837
2023-09-30,CAISO,Baseline,39.42,114880.38875571155,37.05,1.12,1.26,40.4,7781.391019278346,5.451208674082576,0.0,1.46,2.837
2023-10-01,CAISO,Baseline,36.58,105898.67627517693,33.75,1.32,1.51,40.9,22638.332120197327,5.156536891858362,0.0,2.43,2.728
2023-10-02,CAISO,Baseline,39.35,102537.21054439257,34.95,3.27,1.13,40.5,23431.334853149187,3.254453309309948,0.0,0.61,2.728
2023-10-03,CAISO,Baseline,35.0,96180.8765792764,31.9,1.82,1.28,41.1,28289.302880054674,2.8350134287728004,0.0,-0.76,2.728
2023-10-04,CAISO,Baseline,35.11,105383.26029051744,31.56,2.82,0.73,40.5,13915.813349566879,4.1607524838974825,0.0,2.06,2.728
2023-10-05,CAISO,Baseline,38.1,108991.26007969995,35.93,1.47,0.71,41.0,20727.90672797769,4.001541174981607,0.0,1.74,2.728
2023-10-06,CAISO,Baseline,37.07,94332.99516555991,32.93,2.41,1.73,41.5,7044.962164387882,4.296869146546545,0.0,0.55,2.728
2023-10-07,CAISO,Baseline,39.6,108835.77345471433,34.43,4.17,1.01,41.1,11519.785562433422,8.004725658028256,0.0,-0.27,2.728
2023-10-08,CAISO,Baseline,36.91,104851.97305469688,32.65,2.79,1.47,40.9,15398.582742746346,3.0770331696989395,0.0,-0.99,2.728
2023-10-09,CAISO,Baseline,37.87,105724.78249182859,34.89,1.82,1.15,40.5,16506.360316784085,1.3551882727099702,0.0,1.3,2.728
2023-10-10,CAISO,Baseline,37.98,112676.5201996023,34.81,1.85,1.33,41.3,13007.371723916927,5.947129394839708,0.0,0.61,2.728
2023-10-11,CAISO,Baseline,33.87,87097.6034355316,30.43,1.95,1.49,40.6,8964.803310988425,5.578965276475776,0.0,2.12,2.728
2023-10-12,CAISO,Baseline,39.45,102480.64113785769,35.19,3.57,0.7,40.9,10057.29966831347,5.07916214733851,0.0,-0.45,2.728
2023-10-13,CAISO,Baseline,36.11,102140.62293702314,33.99,0.64,1.48,40.5,29838.33406791731,4.762281563356876,0.0,0.7,2.728
2023-10-14,CAISO,Baseline,37.16,95968.22060441316,34.8,1.01,1.35,40.8,28746.889041060007,8.996549149226954,0.0,2.01,2.728
2023-10-15,CAISO,Baseline,39.14,105518.95099388841,33.55,4.23,1.36,40.5,30485.659789618745,4.716644665787149,0.0,0.77,2.728
2023-10-16,CAISO,Baseline,35.64,98795.30504014445,32.18,2.01,1.45,41.9,16345.746160065688,7.723475140173429,0.0,0.75,2.728
2023-10-17,CAISO,Baseline,39.81,109623.01372206224,35.32,3.11,1.37,40.6,20732.616412057538,4.506023851998389,0.0,-0.96,2.728
2023-10-18,CAISO,Baseline,34.94,92715.55553260005,32.07,1.63,1.24,40.2,9014.02542247343,5.818788952943086,0.0,2.12,2.728
2023-10-19,CAISO,Baseline,35.38,98047.31922551914,32.58,2.35,0.45,40.6,19509.89499376344,7.398280854261468,0.0,-1.83,2.728
2023-10-20,CAISO,Baseline,38.34,114967.52214989942,36.21,1.05,1.08,40.9,9205.298265341055,4.1340534245145335,0.0,0.65,2.728
2023-10-21,CAISO,Baseline,35.34,103940.50430903601,32.61,1.49,1.23,40.9,6531.828891443939,7.135321758166532,0.0,-0.58,2.728
2023-10-22,CAISO,Baseline,33.76,98120.70914811184,31.81,0.85,1.1,41.6,22764.43043283279,9.331751491772627,0.0,0.3,2.728
2023-10-23,CAISO,Baseline,35.1,95466.62105193421,32.0,1.72,1.38,40.2,25737.85627603202,2.911457816776732,0.0,-0.99,2.728
2023-10-24,CAISO,Baseline,34.44,89538.39251950048,30.39,2.46,1.58,41.0,32636.909808987166,4.748430448612908,0.0,-1.67,2.728
2023-10-25,CAISO,Baseline,32.07,94788.15395088756,31.01,0.02,1.04,40.6,18368.216371414215,9.47648024535473,0.0,1.64,2.728
2023-10-26,CAISO,Baseline,38.63,112981.3757797406,35.33,2.0,1.3,41.1,17984.681673492523,4.365745392426316,0.0,1.99,2.728
2023-10-27,CAISO,Baseline,36.71,100010.89355392812,32.38,3.57,0.76,42.0,12664.87496603698,6.798235384009535,0.0,-1.28,2.728
2023-10-28,CAISO,Baseline,35.82,102734.0208422093,33.76,1.52,0.54,40.7,11171.561254791888,7.283814888385283,0.0,1.72,2.728
2023-10-29,CAISO,Baseline,38.46,110671.58520677206,34.77,2.24,1.45,41.0,12415.26421142211,8.249674894539913,0.0,-0.03,2.728
2023-10-30,CAISO,Baseline,37.19,111247.74292550438,35.11,1.09,0.99,41.7,5778.567008614669,4.900746530551407,0.0,-0.4,2.728
2023-10-31,CAISO,Baseline,38.31,101206.20160740071,34.54,2.51,1.26,41.3,11327.81388643239,6.737136397212669,0.0,1.2,2.728
2023-11-01,CAISO,Baseline,36.35,101992.68079582696,32.56,2.99,0.8,41.1,28809.580008192857,5.313889063994097,0.0,0.14,2.61
2023-11-02,CAISO,Baseline,38.44,107339.83694618031,35.06,2.43,0.95,41.3,13217.265438647071,10.399648961766765,0.0,1.08,2.61
2023-11-03,CAISO,Baseline,33.67,95415.74866416398,30.67,1.61,1.38,40.3,26879.99631353782,5.855129592917944,0.0,-0.1,2.61
2023-11-04,CAISO,Baseline,36.95,101922.68573381237,33.01,2.91,1.02,40.4,23725.907828302312,11.48335555935512,0.0,0.18,2.61
2023-11-05,CAISO,Baseline,38.98,104666.56675003802,34.0,3.89,1.09,40.7,9468.61275625479,9.25884227077032,0.0,-0.15,2.61
2023-11-06,CAISO,Baseline,38.18,110573.49755888188,34.75,2.44,0.98,41.1,9672.692399292071,9.03860192938433,0.0,1.39,2.61
2023-11-07,CAISO,Baseline,35.16,101135.88230854349,32.1,1.81,1.25,41.3,18251.277383604942,9.641251510391625,0.0,1.77,2.61
2023-11-08,CAISO,Baseline,38.4,104875.50981266801,34.42,2.5,1.48,40.9,8875.4457262757,5.760757358941321,0.0,-0.43,2.61
2023-11-09,CAISO,Baseline,35.08,100701.8655883765,32.47,1.45,1.16,41.2,9606.791676601099,8.327118016159954,0.0,0.84,2.61
2023-11-10,CAISO,Baseline,33.38,101872.37059269077,31.9,0.0,1.48,40.8,30152.966544483337,10.594702928980057,0.0,0.52,2.61
2023-11-11,CAISO,Baseline,33.51,101593.12066253336,31.8,0.69,1.01,41.2,16542.926003204466,10.555255567900979,0.0,1.1,2.61
2023-11-12,CAISO,Baseline,35.22,102967.21861171295,31.9,2.12,1.21,41.5,5773.208238843421,10.848979208644064,0.0,0.31,2.61
2023-11-13,CAISO,Baseline,35.69,106066.15949903571,33.17,1.98,0.55,40.8,22782.891523756676,11.724864769275353,0.0,0.72,2.61
2023-11-14,CAISO,Baseline,36.74,98440.70274311396,32.5,3.03,1.21,41.2,31108.213755565062,11.355544118383062,0.0,0.35,2.61
2023-11-15,CAISO,Baseline,38.13,108262.93699930208,33.57,3.17,1.4,40.8,5861.832140580962,12.099303033448228,0.0,0.01,2.61
2023-11-16,CAISO,Baseline,35.88,104190.20000091965,31.92,2.86,1.11,40.0,30180.30755687362,12.15161474479348,0.0,0.54,2.61
2023-11-17,CAISO,Baseline,36.67,100298.8404913659,33.7,1.68,1.29,40.1,8609.091260376006,11.091303227231704,0.0,-0.35,2.61
2023-11-18,CAISO,Baseline,36.74,113618.72527015145,34.54,1.44,0.76,40.7,9113.996992743083,10.511728123257326,0.0,1.46,2.61
2023-11-19,CAISO,Baseline,33.57,88894.77837660363,30.17,2.46,0.94,41.0,7467.9975785725765,10.930283725760836,0.0,0.65,2.61
2023-11-20,CAISO,Baseline,38.04,106620.7737911896,33.83,3.17,1.03,40.5,27590.518722970504,10.332126104196725,0.0,1.76,2.61
2023-11-21,CAISO,Baseline,37.42,106132.01104213095,35.52,0.98,0.91,40.5,15472.119777325317,9.024395795365235,0.0,0.12,2.61
2023-11-22,CAISO,Baseline,37.89,97343.24928210206,34.94,1.33,1.62,40.1,11594.050586663694,11.833315582412222,0.0,0.04,2.61
2023-11-23,CAISO,Baseline,34.25,95109.54771708597,30.67,2.59,0.98,40.4,8764.983866592278,8.964718529326614,0.0,0.36,2.61
2023-11-24,CAISO,Baseline,37.65,106218.01759657213,33.49,2.92,1.24,40.5,28532.781051704602,11.447380952628137,0.0,2.1,2.61
2023-11-25,CAISO,Baseline,36.28,92617.69525777474,33.22,2.32,0.74,40.2,18281.247663437625,13.40535567748434,0.0,0.35,2.61
2023-11-26,CAISO,Baseline,37.5,98974.17431114709,32.85,3.33,1.32,39.6,16726.132901117035,11.674355108748959,0.0,0.03,2.61
2023-11-27,CAISO,Baseline,37.8,108028.95681241831,34.08,2.02,1.7,40.8,14259.070356624248,9.04080682419332,0.0,-0.4,2.61
2023-11-28,CAISO,Baseline,36.71,105185.03957807318,32.98,2.03,1.7,41.4,21244.211037930352,10.7251435412919,0.0,-0.34,2.61
2023-11-29,CAISO,Baseline,36.23,91875.38685144327,32.89,2.49,0.85,40.4,27087.97755338793,12.277855797073641,0.0,0.72,2.61
2023-11-30,CAISO,Baseline,35.04,99208.18710898893,32.58,0.81,1.65,40.7,8570.16615024661,10.146115632231211,0.0,1.68,2.61
2023-12-01,CAISO,Baseline,38.24,106257.08946010975,34.93,1.45,1.86,40.4,6849.152206183376,10.778023628621852,0.0,1.1,3.108
2023-12-02,CAISO,Baseline,38.09,106186.00363322753,34.45,2.39,1.25,41.0,18077.99721482716,15.164378725737699,0.0,-1.14,3.108
2023-12-03,CAISO,Baseline,39.36,112399.78398938682,35.86,2.19,1.31,40.4,10378.259453621069,8.195829616899053,0.0,0.74,3.108
2023-12-04,CAISO,Baseline,36.03,101673.20102420328,33.81,1.0,1.23,41.8,21043.273696709657,9.142380244361185,0.0,-0.0,3.108
2023-12-05,CAISO,Baseline,33.73,100173.84844071629,31.01,2.14,0.58,39.6,19704.849451286304,14.92742783306311,0.0,0.22,3.108
2023-12-06,CAISO,Baseline,36.18,102827.30301119688,33.61,1.55,1.02,39.8,9396.872715352616,11.234647527324032,0.0,2.11,3.108
2023-12-07,CAISO,Baseline,36.65,99528.05540407712,32.75,2.05,1.85,40.3,14199.65022615709,12.078724072092449,0.0,-0.88,3.108
2023-12-08,CAISO,Baseline,38.31,105159.09253439879,35.55,1.27,1.5,40.4,13518.622762286584,13.424728455478128,0.0,-0.2,3.108
2023-12-09,CAISO,Baseline,37.35,102142.23927838937,33.9,2.73,0.72,40.5,19941.680329810046,11.04127597105614,0.0,0.85,3.108
2023-12-10,CAISO,Baseline,38.78,113339.18017371991,35.14,2.22,1.41,39.7,25743.1792301032,11.921831983050865,0.0,0.77,3.108
2023-12-11,CAISO,Baseline,36.12,105760.16206765805,33.25,1.61,1.26,40.1,10607.032037781268,10.643166590550447,0.0,0.83,3.108
2023-12-12,CAISO,Baseline,36.81,107804.00157567814,34.46,1.18,1.17,39.9,19503.39743386709,9.082584323431705,0.0,0.23,3.108
2023-12-13,CAISO,Baseline,37.84,102348.92351942137,35.16,1.81,0.87,41.0,13956.548354283283,9.639898226527102,0.0,1.96,3.108
2023-12-14,CAISO,Baseline,36.33,108522.13187103391,34.12,1.34,0.87,40.9,9897.966170257718,10.611729033415925,0.0,1.74,3.108
2023-12-15,CAISO,Baseline,37.81,98592.7042985683,34.86,1.83,1.13,41.3,15388.662737899574,9.929955243053406,0.0,-1.35,3.108
2023-12-16,CAISO,Baseline,38.28,115882.75568196095,35.63,2.23,0.41,41.0,14221.344716761638,13.127651892281216,0.0,0.26,3.108
2023-12-17,CAISO,Baseline,37.91,104180.20505691998,34.79,2.37,0.74,40.8,22506.10724897704,10.367078235137008,0.0,-2.08,3.108
2023-12-18,CAISO,Baseline,35.58,88818.27768552778,31.7,2.3,1.58,41.2,14877.459834277237,12.017556145503459,0.0,-1.32,3.108
2023-12-19,CAISO,Baseline,34.92,102543.20891263592,31.87,1.99,1.05,41.0,29614.747285973008,12.471148082542634,0.0,-0.43,3.108
2023-12-20,CAISO,Baseline,37.97,103634.63470488468,35.06,2.04,0.87,41.0,18912.41616762932,12.02293254570522,0.0,-0.77,3.108
2023-12-21,CAISO,Baseline,33.56,100914.90871761397,29.7,2.58,1.27,41.1,15287.59860045472,16.182664154640175,0.0,-0.54,3.108
2023-12-22,CAISO,Baseline,36.54,103008.8201097464,33.76,1.66,1.12,39.9,6522.831031026825,11.587228941268226,0.0,0.37,3.108
2023-12-23,CAISO,Baseline,36.36,108413.30072557415,35.2,0.68,0.48,41.5,19216.937439676825,11.740556760240384,0.0,1.36,3.108
2023-12-24,CAISO,Baseline,36.48,105616.63965409812,33.81,1.81,0.86,41.5,22922.116191632776,14.523348193794812,0.0,-0.32,3.108
2023-12-25,CAISO,Baseline,37.58,110868.89473732476,35.44,0.89,1.25,40.2,19030.105285706013,15.060115671074396,0.0,2.71,3.108
2023-12-26,CAISO,Baseline,37.11,116105.33714863709,35.87,0.31,0.93,40.8,24195.886450123915,11.342779374156713,0.0,0.13,3.108
2023-12-27,CAISO,Baseline,37.25,108199.26327160138,33.22,2.87,1.16,40.6,16448.53930320335,11.760744246301714,0.0,0.03,3.108
2023-12-28,CAISO,Baseline,36.26,95557.94720838808,32.65,2.74,0.87,39.5,8642.848566240873,12.657505650375874,0.0,1.31,3.108
2023-12-29,CAISO,Baseline,36.68,109103.80836280134,33.16,1.96,1.56,40.8,12116.670739673165,8.831186584026494,0.0,-0.99,3.108
2023-12-30,CAISO,Baseline,38.29,116473.23099909278,34.76,2.36,1.18,40.1,24745.398118009693,12.713291083108547,0.0,-0.59,3.108
